time,lat,lon,ALLSKY_SFC_LW_DWN
2006-03-31,36.5,-75.5,299.90002
2006-03-31,37.5,-84.5,295.06
2006-03-31,37.5,-83.5,295.38
2006-03-31,37.5,-82.5,295.3
2006-03-31,37.5,-81.5,291.21002
2006-03-31,37.5,-80.5,283.71002
2006-03-31,37.5,-79.5,283.59003
2006-03-31,37.5,-78.5,287.59003
2006-03-31,37.5,-77.5,287.58002
2006-03-31,37.5,-76.5,286.95
2006-03-31,37.5,-75.5,287.96002
2006-03-31,38.5,-84.5,292.82
2006-03-31,38.5,-83.5,293.03998
2006-03-31,38.5,-82.5,293.59003
2006-03-31,38.5,-81.5,295.45
2006-03-31,38.5,-80.5,287.95
2006-03-31,38.5,-79.5,274.81
2006-03-31,38.5,-78.5,283.91998
2006-03-31,38.5,-77.5,284.40997
2006-03-31,38.5,-76.5,283.21997
2006-03-31,38.5,-75.5,282.94
2006-03-31,39.5,-84.5,290.18
2006-03-31,39.5,-83.5,288.76
2006-03-31,39.5,-82.5,288.09998
2006-03-31,39.5,-81.5,288.59003
2006-03-31,39.5,-80.5,287.82
2006-03-31,39.5,-79.5,285.39
2006-03-31,39.5,-78.5,284.78998
2006-03-31,39.5,-77.5,280.89
2006-03-31,39.5,-76.5,278.44
2006-03-31,39.5,-75.5,278.41998
2006-03-31,40.5,-84.5,287.3
2006-03-31,40.5,-83.5,288.03003
2006-03-31,40.5,-82.5,284.68
2006-03-31,40.5,-81.5,283.99
2006-03-31,40.5,-80.5,283.03003
2006-03-31,40.5,-79.5,284.40997
2006-03-31,40.5,-78.5,276.69
2006-03-31,40.5,-77.5,276.45
2006-03-31,40.5,-76.5,275.07
2006-03-31,40.5,-75.5,271.2
2006-03-31,41.5,-84.5,284.02002
2006-03-31,41.5,-83.5,284.97998
2006-03-31,41.5,-82.5,289.34003
2006-03-31,41.5,-81.5,287.99
2006-03-31,41.5,-80.5,280.87
2006-03-31,41.5,-79.5,276.95
2006-03-31,41.5,-78.5,272.46997
2006-03-31,41.5,-77.5,268.89
2006-03-31,41.5,-76.5,266.64
2006-03-31,41.5,-75.5,264.45
2006-03-31,42.5,-84.5,275.5
2006-03-31,42.5,-83.5,273.76
2006-03-31,42.5,-82.5,276.22998
2006-03-31,42.5,-81.5,275.99
2006-03-31,42.5,-80.5,276.97998
2006-03-31,42.5,-79.5,280.05
2006-03-31,42.5,-78.5,271.51
2006-03-31,42.5,-77.5,268.84003
2006-03-31,42.5,-76.5,271.19
2006-03-31,42.5,-75.5,265.25
2006-03-31,43.5,-84.5,266.2
2006-03-31,43.5,-83.5,270.84003
2006-03-31,43.5,-82.5,269.66998
2006-03-31,43.5,-81.5,267.21997
2006-03-31,43.5,-80.5,257.88
2006-03-31,43.5,-79.5,263.21002
2006-03-31,43.5,-78.5,271.15002
2006-03-31,43.5,-77.5,273.28998
2006-03-31,43.5,-76.5,274.12
2006-03-31,43.5,-75.5,263.09003
2006-03-31,44.5,-84.5,251.06
2006-03-31,44.5,-83.5,255.29999
2006-03-31,44.5,-82.5,268.31
2006-03-31,44.5,-81.5,266.87
2006-03-31,44.5,-80.5,257.52002
2006-03-31,44.5,-79.5,252.37
2006-03-31,44.5,-78.5,243.96997
2006-03-31,44.5,-77.5,247.45001
2006-03-31,44.5,-76.5,253.46997
2006-03-31,44.5,-75.5,260.38
2006-04-30,35.5,-84.5,333.56
2006-04-30,35.5,-83.5,320.09003
2006-04-30,35.5,-82.5,317.59003
2006-04-30,35.5,-81.5,331.28998
2006-04-30,35.5,-80.5,333.53003
2006-04-30,35.5,-79.5,332.8
2006-04-30,35.5,-78.5,332.62
2006-04-30,35.5,-77.5,332.11
2006-04-30,35.5,-76.5,334.28998
2006-04-30,35.5,-75.5,344.09998
2006-04-30,36.5,-84.5,329.61
2006-04-30,36.5,-83.5,327.89
2006-04-30,36.5,-82.5,326.40997
2006-04-30,36.5,-81.5,314.93
2006-04-30,36.5,-80.5,324.46002
2006-04-30,36.5,-79.5,330.05
2006-04-30,36.5,-78.5,328.89
2006-04-30,36.5,-77.5,330.46002
2006-04-30,36.5,-76.5,329.51
2006-04-30,36.5,-75.5,334.07
2006-04-30,37.5,-84.5,328.58002
2006-04-30,37.5,-83.5,328.11
2006-04-30,37.5,-82.5,326.68
2006-04-30,37.5,-81.5,319.61
2006-04-30,37.5,-80.5,314.39
2006-04-30,37.5,-79.5,318.15002
2006-04-30,37.5,-78.5,322.72998
2006-04-30,37.5,-77.5,324.64
2006-04-30,37.5,-76.5,324.26
2006-04-30,37.5,-75.5,321.66998
2006-04-30,38.5,-84.5,321.78998
2006-04-30,38.5,-83.5,319.84998
2006-04-30,38.5,-82.5,320.69
2006-04-30,38.5,-81.5,321.90997
2006-04-30,38.5,-80.5,310.39
2006-04-30,38.5,-79.5,300.32
2006-04-30,38.5,-78.5,314.71002
2006-04-30,38.5,-77.5,317.11
2006-04-30,38.5,-76.5,317.33002
2006-04-30,38.5,-75.5,316.25
2006-04-30,39.5,-84.5,315.06
2006-04-30,39.5,-83.5,312.19
2006-04-30,39.5,-82.5,312.21002
2006-04-30,39.5,-81.5,314.38
2006-04-30,39.5,-80.5,312.47998
2006-04-30,39.5,-79.5,309.32
2006-04-30,39.5,-78.5,315.32
2006-04-30,39.5,-77.5,312.5
2006-04-30,39.5,-76.5,308.45
2006-04-30,39.5,-75.5,309.93
2006-04-30,40.5,-84.5,310.38
2006-04-30,40.5,-83.5,310.14
2006-04-30,40.5,-82.5,308.83002
2006-04-30,40.5,-81.5,309.45
2006-04-30,40.5,-80.5,308.83002
2006-04-30,40.5,-79.5,308.07
2006-04-30,40.5,-78.5,301.16998
2006-04-30,40.5,-77.5,302.72998
2006-04-30,40.5,-76.5,302.69
2006-04-30,40.5,-75.5,301.8
2006-04-30,41.5,-84.5,306.93
2006-04-30,41.5,-83.5,311.40002
2006-04-30,41.5,-82.5,328.08002
2006-04-30,41.5,-81.5,317.13
2006-04-30,41.5,-80.5,306.87
2006-04-30,41.5,-79.5,298.56
2006-04-30,41.5,-78.5,292.46002
2006-04-30,41.5,-77.5,291.61
2006-04-30,41.5,-76.5,292.43
2006-04-30,41.5,-75.5,292.18
2006-04-30,42.5,-84.5,301.53998
2006-04-30,42.5,-83.5,302.78003
2006-04-30,42.5,-82.5,310.47998
2006-04-30,42.5,-81.5,315.28998
2006-04-30,42.5,-80.5,320.09998
2006-04-30,42.5,-79.5,316.31
2006-04-30,42.5,-78.5,293.57
2006-04-30,42.5,-77.5,291.86
2006-04-30,42.5,-76.5,293.51
2006-04-30,42.5,-75.5,288.99
2006-04-30,43.5,-84.5,297.46997
2006-04-30,43.5,-83.5,303.94
2006-04-30,43.5,-82.5,309.89
2006-04-30,43.5,-81.5,304.36
2006-04-30,43.5,-80.5,290.7
2006-04-30,43.5,-79.5,308.5
2006-04-30,43.5,-78.5,321.62
2006-04-30,43.5,-77.5,323.74
2006-04-30,43.5,-76.5,315.53998
2006-04-30,43.5,-75.5,291.45
2006-04-30,44.5,-84.5,290.71997
2006-04-30,44.5,-83.5,302.39
2006-04-30,44.5,-82.5,320.93
2006-04-30,44.5,-81.5,319.08002
2006-04-30,44.5,-80.5,298.03003
2006-04-30,44.5,-79.5,295.15002
2006-04-30,44.5,-78.5,287.24
2006-04-30,44.5,-77.5,286.49
2006-04-30,44.5,-76.5,288.95
2006-04-30,44.5,-75.5,292.26
2006-05-31,35.5,-84.5,357.74
2006-05-31,35.5,-83.5,343.65002
2006-05-31,35.5,-82.5,336.55
2006-05-31,35.5,-81.5,350.25
2006-05-31,35.5,-80.5,353.95
2006-05-31,35.5,-79.5,354.19
2006-05-31,35.5,-78.5,355.11
2006-05-31,35.5,-77.5,356.63
2006-05-31,35.5,-76.5,359.68
2006-05-31,35.5,-75.5,364.78998
2006-05-31,36.5,-84.5,351.36
2006-05-31,36.5,-83.5,348.46002
2006-05-31,36.5,-82.5,345.37
2006-05-31,36.5,-81.5,333.78998
2006-05-31,36.5,-80.5,344.47998
2006-05-31,36.5,-79.5,351.56
2006-05-31,36.5,-78.5,351.94
2006-05-31,36.5,-77.5,353.24
2006-05-31,36.5,-76.5,351.2
2006-05-31,36.5,-75.5,355.15997
2006-05-31,37.5,-84.5,348.19
2006-05-31,37.5,-83.5,346.51
2006-05-31,37.5,-82.5,346.21002
2006-05-31,37.5,-81.5,340.52002
2006-05-31,37.5,-80.5,332.91998
2006-05-31,37.5,-79.5,337.61
2006-05-31,37.5,-78.5,346.21002
2006-05-31,37.5,-77.5,347.96997
2006-05-31,37.5,-76.5,345.71997
2006-05-31,37.5,-75.5,342.94
2006-05-31,38.5,-84.5,344.03998
2006-05-31,38.5,-83.5,342.72998
2006-05-31,38.5,-82.5,344.43
2006-05-31,38.5,-81.5,344.68
2006-05-31,38.5,-80.5,333.34998
2006-05-31,38.5,-79.5,321.34003
2006-05-31,38.5,-78.5,336.66998
2006-05-31,38.5,-77.5,341.65002
2006-05-31,38.5,-76.5,342.3
2006-05-31,38.5,-75.5,342.15002
2006-05-31,39.5,-84.5,339.34998
2006-05-31,39.5,-83.5,337.32
2006-05-31,39.5,-82.5,339.14
2006-05-31,39.5,-81.5,341.25
2006-05-31,39.5,-80.5,339.38
2006-05-31,39.5,-79.5,334.65997
2006-05-31,39.5,-78.5,338.34003
2006-05-31,39.5,-77.5,338.05
2006-05-31,39.5,-76.5,335.76
2006-05-31,39.5,-75.5,338.99
2006-05-31,40.5,-84.5,338.32
2006-05-31,40.5,-83.5,338.14
2006-05-31,40.5,-82.5,336.31
2006-05-31,40.5,-81.5,337.28998
2006-05-31,40.5,-80.5,336.78998
2006-05-31,40.5,-79.5,337.57
2006-05-31,40.5,-78.5,330.76
2006-05-31,40.5,-77.5,333.36
2006-05-31,40.5,-76.5,335.11
2006-05-31,40.5,-75.5,335.53003
2006-05-31,41.5,-84.5,337.90002
2006-05-31,41.5,-83.5,341.33002
2006-05-31,41.5,-82.5,353.57
2006-05-31,41.5,-81.5,349.09003
2006-05-31,41.5,-80.5,338.38
2006-05-31,41.5,-79.5,330.78003
2006-05-31,41.5,-78.5,327.16998
2006-05-31,41.5,-77.5,327.53003
2006-05-31,41.5,-76.5,329.15997
2006-05-31,41.5,-75.5,330.89
2006-05-31,42.5,-84.5,336.45
2006-05-31,42.5,-83.5,336.82
2006-05-31,42.5,-82.5,344.97998
2006-05-31,42.5,-81.5,348.53998
2006-05-31,42.5,-80.5,352.88
2006-05-31,42.5,-79.5,353.16998
2006-05-31,42.5,-78.5,328.44
2006-05-31,42.5,-77.5,328.87
2006-05-31,42.5,-76.5,334.43
2006-05-31,42.5,-75.5,330.71997
2006-05-31,43.5,-84.5,337.7
2006-05-31,43.5,-83.5,343.08002
2006-05-31,43.5,-82.5,348.34003
2006-05-31,43.5,-81.5,342.76
2006-05-31,43.5,-80.5,329.57
2006-05-31,43.5,-79.5,345.86
2006-05-31,43.5,-78.5,362.0
2006-05-31,43.5,-77.5,363.72998
2006-05-31,43.5,-76.5,357.7
2006-05-31,43.5,-75.5,334.06
2006-05-31,44.5,-84.5,334.37
2006-05-31,44.5,-83.5,343.64
2006-05-31,44.5,-82.5,356.82
2006-05-31,44.5,-81.5,358.21997
2006-05-31,44.5,-80.5,339.93
2006-05-31,44.5,-79.5,339.46002
2006-05-31,44.5,-78.5,330.62
2006-05-31,44.5,-77.5,332.32
2006-05-31,44.5,-76.5,335.87
2006-05-31,44.5,-75.5,338.15002
2006-06-30,35.5,-84.5,377.03003
2006-06-30,35.5,-83.5,360.46002
2006-06-30,35.5,-82.5,358.63
2006-06-30,35.5,-81.5,378.34003
2006-06-30,35.5,-80.5,386.2
2006-06-30,35.5,-79.5,389.69
2006-06-30,35.5,-78.5,393.7
2006-06-30,35.5,-77.5,394.65997
2006-06-30,35.5,-76.5,395.44
2006-06-30,35.5,-75.5,394.28003
2006-06-30,36.5,-84.5,372.11
2006-06-30,36.5,-83.5,371.93
2006-06-30,36.5,-82.5,372.56
2006-06-30,36.5,-81.5,360.37
2006-06-30,36.5,-80.5,375.71997
2006-06-30,36.5,-79.5,388.07
2006-06-30,36.5,-78.5,391.65002
2006-06-30,36.5,-77.5,393.3
2006-06-30,36.5,-76.5,391.83002
2006-06-30,36.5,-75.5,390.06
2006-06-30,37.5,-84.5,371.93
2006-06-30,37.5,-83.5,372.46997
2006-06-30,37.5,-82.5,375.22998
2006-06-30,37.5,-81.5,368.71002
2006-06-30,37.5,-80.5,363.7
2006-06-30,37.5,-79.5,373.12
2006-06-30,37.5,-78.5,384.49
2006-06-30,37.5,-77.5,386.94
2006-06-30,37.5,-76.5,388.02002
2006-06-30,37.5,-75.5,382.90997
2006-06-30,38.5,-84.5,370.46002
2006-06-30,38.5,-83.5,370.28998
2006-06-30,38.5,-82.5,372.71997
2006-06-30,38.5,-81.5,373.21997
2006-06-30,38.5,-80.5,359.78998
2006-06-30,38.5,-79.5,348.63
2006-06-30,38.5,-78.5,372.05
2006-06-30,38.5,-77.5,378.55
2006-06-30,38.5,-76.5,381.62
2006-06-30,38.5,-75.5,381.55
2006-06-30,39.5,-84.5,363.53998
2006-06-30,39.5,-83.5,363.40002
2006-06-30,39.5,-82.5,366.36
2006-06-30,39.5,-81.5,368.64
2006-06-30,39.5,-80.5,365.68
2006-06-30,39.5,-79.5,360.52002
2006-06-30,39.5,-78.5,370.53003
2006-06-30,39.5,-77.5,373.44
2006-06-30,39.5,-76.5,373.44
2006-06-30,39.5,-75.5,378.37
2006-06-30,40.5,-84.5,359.96002
2006-06-30,40.5,-83.5,359.08002
2006-06-30,40.5,-82.5,357.09003
2006-06-30,40.5,-81.5,359.46997
2006-06-30,40.5,-80.5,360.03998
2006-06-30,40.5,-79.5,361.77002
2006-06-30,40.5,-78.5,356.8
2006-06-30,40.5,-77.5,364.47998
2006-06-30,40.5,-76.5,368.99
2006-06-30,40.5,-75.5,371.37
2006-06-30,41.5,-84.5,358.8
2006-06-30,41.5,-83.5,360.78003
2006-06-30,41.5,-82.5,379.16998
2006-06-30,41.5,-81.5,372.19
2006-06-30,41.5,-80.5,360.52002
2006-06-30,41.5,-79.5,354.71002
2006-06-30,41.5,-78.5,352.51
2006-06-30,41.5,-77.5,356.03003
2006-06-30,41.5,-76.5,360.16998
2006-06-30,41.5,-75.5,363.38
2006-06-30,42.5,-84.5,350.97998
2006-06-30,42.5,-83.5,353.90997
2006-06-30,42.5,-82.5,362.84998
2006-06-30,42.5,-81.5,367.87
2006-06-30,42.5,-80.5,378.09998
2006-06-30,42.5,-79.5,383.93
2006-06-30,42.5,-78.5,357.95
2006-06-30,42.5,-77.5,359.46002
2006-06-30,42.5,-76.5,367.13
2006-06-30,42.5,-75.5,363.24
2006-06-30,43.5,-84.5,350.94
2006-06-30,43.5,-83.5,358.28998
2006-06-30,43.5,-82.5,364.59003
2006-06-30,43.5,-81.5,364.51
2006-06-30,43.5,-80.5,350.5
2006-06-30,43.5,-79.5,370.27002
2006-06-30,43.5,-78.5,392.38
2006-06-30,43.5,-77.5,394.41998
2006-06-30,43.5,-76.5,388.91998
2006-06-30,43.5,-75.5,366.27002
2006-06-30,44.5,-84.5,343.3
2006-06-30,44.5,-83.5,357.83002
2006-06-30,44.5,-82.5,380.51
2006-06-30,44.5,-81.5,382.62
2006-06-30,44.5,-80.5,361.84003
2006-06-30,44.5,-79.5,364.26
2006-06-30,44.5,-78.5,357.57
2006-06-30,44.5,-77.5,360.93
2006-06-30,44.5,-76.5,363.68
2006-06-30,44.5,-75.5,366.96997
2006-07-31,35.5,-84.5,403.19
2006-07-31,35.5,-83.5,383.8
2006-07-31,35.5,-82.5,382.99
2006-07-31,35.5,-81.5,402.45
2006-07-31,35.5,-80.5,405.90002
2006-07-31,35.5,-79.5,406.44
2006-07-31,35.5,-78.5,408.87
2006-07-31,35.5,-77.5,408.08002
2006-07-31,35.5,-76.5,411.28998
2006-07-31,35.5,-75.5,414.59998
2006-07-31,36.5,-84.5,391.63
2006-07-31,36.5,-83.5,391.81
2006-07-31,36.5,-82.5,390.12
2006-07-31,36.5,-81.5,377.58002
2006-07-31,36.5,-80.5,393.5
2006-07-31,36.5,-79.5,407.7
2006-07-31,36.5,-78.5,408.26
2006-07-31,36.5,-77.5,408.66998
2006-07-31,36.5,-76.5,408.65002
2006-07-31,36.5,-75.5,408.99
2006-07-31,37.5,-84.5,391.09003
2006-07-31,37.5,-83.5,392.81
2006-07-31,37.5,-82.5,393.31
2006-07-31,37.5,-81.5,386.97998
2006-07-31,37.5,-80.5,380.53003
2006-07-31,37.5,-79.5,392.07
2006-07-31,37.5,-78.5,404.45
2006-07-31,37.5,-77.5,406.46002
2006-07-31,37.5,-76.5,409.27002
2006-07-31,37.5,-75.5,407.7
2006-07-31,38.5,-84.5,392.28998
2006-07-31,38.5,-83.5,393.39
2006-07-31,38.5,-82.5,396.7
2006-07-31,38.5,-81.5,396.63
2006-07-31,38.5,-80.5,381.46997
2006-07-31,38.5,-79.5,369.59003
2006-07-31,38.5,-78.5,396.47998
2006-07-31,38.5,-77.5,402.19
2006-07-31,38.5,-76.5,404.61
2006-07-31,38.5,-75.5,406.15997
2006-07-31,39.5,-84.5,390.58002
2006-07-31,39.5,-83.5,390.68
2006-07-31,39.5,-82.5,393.40002
2006-07-31,39.5,-81.5,393.55
2006-07-31,39.5,-80.5,389.53998
2006-07-31,39.5,-79.5,384.55
2006-07-31,39.5,-78.5,397.28998
2006-07-31,39.5,-77.5,397.64
2006-07-31,39.5,-76.5,395.45
2006-07-31,39.5,-75.5,400.32
2006-07-31,40.5,-84.5,389.82
2006-07-31,40.5,-83.5,389.03998
2006-07-31,40.5,-82.5,387.14
2006-07-31,40.5,-81.5,387.94
2006-07-31,40.5,-80.5,387.63
2006-07-31,40.5,-79.5,388.0
2006-07-31,40.5,-78.5,381.89
2006-07-31,40.5,-77.5,388.55
2006-07-31,40.5,-76.5,390.33002
2006-07-31,40.5,-75.5,389.49
2006-07-31,41.5,-84.5,387.11
2006-07-31,41.5,-83.5,390.36
2006-07-31,41.5,-82.5,406.11
2006-07-31,41.5,-81.5,401.05
2006-07-31,41.5,-80.5,389.63
2006-07-31,41.5,-79.5,380.53998
2006-07-31,41.5,-78.5,375.97998
2006-07-31,41.5,-77.5,375.36
2006-07-31,41.5,-76.5,375.21997
2006-07-31,41.5,-75.5,375.03998
2006-07-31,42.5,-84.5,379.15997
2006-07-31,42.5,-83.5,379.95
2006-07-31,42.5,-82.5,389.91998
2006-07-31,42.5,-81.5,394.83002
2006-07-31,42.5,-80.5,400.45
2006-07-31,42.5,-79.5,404.78003
2006-07-31,42.5,-78.5,377.47998
2006-07-31,42.5,-77.5,375.81
2006-07-31,42.5,-76.5,380.24
2006-07-31,42.5,-75.5,372.71997
2006-07-31,43.5,-84.5,380.40997
2006-07-31,43.5,-83.5,384.86
2006-07-31,43.5,-82.5,389.36
2006-07-31,43.5,-81.5,391.84998
2006-07-31,43.5,-80.5,376.07
2006-07-31,43.5,-79.5,391.76
2006-07-31,43.5,-78.5,410.32
2006-07-31,43.5,-77.5,412.65997
2006-07-31,43.5,-76.5,405.03003
2006-07-31,43.5,-75.5,378.21002
2006-07-31,44.5,-84.5,373.19
2006-07-31,44.5,-83.5,384.15002
2006-07-31,44.5,-82.5,406.28998
2006-07-31,44.5,-81.5,405.05
2006-07-31,44.5,-80.5,385.34998
2006-07-31,44.5,-79.5,386.24
2006-07-31,44.5,-78.5,374.96002
2006-07-31,44.5,-77.5,376.84998
2006-07-31,44.5,-76.5,380.43
2006-07-31,44.5,-75.5,382.55
2006-08-31,35.5,-84.5,414.56
2006-08-31,35.5,-83.5,393.93
2006-08-31,35.5,-82.5,389.0
2006-08-31,35.5,-81.5,407.15002
2006-08-31,35.5,-80.5,411.27002
2006-08-31,35.5,-79.5,411.96997
2006-08-31,35.5,-78.5,413.65997
2006-08-31,35.5,-77.5,411.86
2006-08-31,35.5,-76.5,413.05
2006-08-31,35.5,-75.5,413.46997
2006-08-31,36.5,-84.5,406.78998
2006-08-31,36.5,-83.5,404.89
2006-08-31,36.5,-82.5,401.59998
2006-08-31,36.5,-81.5,386.34998
2006-08-31,36.5,-80.5,403.06
2006-08-31,36.5,-79.5,412.68
2006-08-31,36.5,-78.5,413.39
2006-08-31,36.5,-77.5,413.09998
2006-08-31,36.5,-76.5,411.40002
2006-08-31,36.5,-75.5,410.91998
2006-08-31,37.5,-84.5,402.52002
2006-08-31,37.5,-83.5,403.81
2006-08-31,37.5,-82.5,402.96002
2006-08-31,37.5,-81.5,394.37
2006-08-31,37.5,-80.5,386.66998
2006-08-31,37.5,-79.5,397.91998
2006-08-31,37.5,-78.5,409.58002
2006-08-31,37.5,-77.5,409.18
2006-08-31,37.5,-76.5,410.97998
2006-08-31,37.5,-75.5,409.09003
2006-08-31,38.5,-84.5,394.02002
2006-08-31,38.5,-83.5,394.5
2006-08-31,38.5,-82.5,400.31
2006-08-31,38.5,-81.5,400.5
2006-08-31,38.5,-80.5,382.81
2006-08-31,38.5,-79.5,365.77002
2006-08-31,38.5,-78.5,393.96997
2006-08-31,38.5,-77.5,399.71997
2006-08-31,38.5,-76.5,402.56
2006-08-31,38.5,-75.5,404.15002
2006-08-31,39.5,-84.5,387.3
2006-08-31,39.5,-83.5,387.11
2006-08-31,39.5,-82.5,390.33002
2006-08-31,39.5,-81.5,391.3
2006-08-31,39.5,-80.5,388.34003
2006-08-31,39.5,-79.5,379.88
2006-08-31,39.5,-78.5,389.41998
2006-08-31,39.5,-77.5,390.84998
2006-08-31,39.5,-76.5,388.91998
2006-08-31,39.5,-75.5,393.88
2006-08-31,40.5,-84.5,382.71997
2006-08-31,40.5,-83.5,380.05
2006-08-31,40.5,-82.5,377.62
2006-08-31,40.5,-81.5,377.56
2006-08-31,40.5,-80.5,377.44
2006-08-31,40.5,-79.5,377.78998
2006-08-31,40.5,-78.5,369.15002
2006-08-31,40.5,-77.5,378.45
2006-08-31,40.5,-76.5,380.93
2006-08-31,40.5,-75.5,378.82
2006-08-31,41.5,-84.5,378.46002
2006-08-31,41.5,-83.5,381.89
2006-08-31,41.5,-82.5,396.13
2006-08-31,41.5,-81.5,388.90997
2006-08-31,41.5,-80.5,375.97998
2006-08-31,41.5,-79.5,366.53003
2006-08-31,41.5,-78.5,361.21002
2006-08-31,41.5,-77.5,361.95
2006-08-31,41.5,-76.5,362.43
2006-08-31,41.5,-75.5,360.74
2006-08-31,42.5,-84.5,369.93
2006-08-31,42.5,-83.5,371.06
2006-08-31,42.5,-82.5,380.36
2006-08-31,42.5,-81.5,382.59003
2006-08-31,42.5,-80.5,387.32
2006-08-31,42.5,-79.5,390.90002
2006-08-31,42.5,-78.5,364.25
2006-08-31,42.5,-77.5,362.32
2006-08-31,42.5,-76.5,366.44
2006-08-31,42.5,-75.5,357.49
2006-08-31,43.5,-84.5,366.21002
2006-08-31,43.5,-83.5,372.76
2006-08-31,43.5,-82.5,375.58002
2006-08-31,43.5,-81.5,374.11
2006-08-31,43.5,-80.5,358.69
2006-08-31,43.5,-79.5,377.5
2006-08-31,43.5,-78.5,393.87
2006-08-31,43.5,-77.5,392.41998
2006-08-31,43.5,-76.5,385.49
2006-08-31,43.5,-75.5,361.34998
2006-08-31,44.5,-84.5,353.88
2006-08-31,44.5,-83.5,365.34003
2006-08-31,44.5,-82.5,383.40002
2006-08-31,44.5,-81.5,379.21997
2006-08-31,44.5,-80.5,364.71002
2006-08-31,44.5,-79.5,366.38
2006-08-31,44.5,-78.5,354.2
2006-08-31,44.5,-77.5,356.72998
2006-08-31,44.5,-76.5,360.08002
2006-08-31,44.5,-75.5,363.27002
2006-09-30,35.5,-84.5,365.28998
2006-09-30,35.5,-83.5,352.03003
2006-09-30,35.5,-82.5,349.8
2006-09-30,35.5,-81.5,366.0
2006-09-30,35.5,-80.5,369.02002
2006-09-30,35.5,-79.5,369.28003
2006-09-30,35.5,-78.5,371.74
2006-09-30,35.5,-77.5,373.03003
2006-09-30,35.5,-76.5,378.36
2006-09-30,35.5,-75.5,387.32
2006-09-30,36.5,-84.5,363.44
2006-09-30,36.5,-83.5,361.06
2006-09-30,36.5,-82.5,358.44
2006-09-30,36.5,-81.5,347.26
2006-09-30,36.5,-80.5,359.47998
2006-09-30,36.5,-79.5,369.87
2006-09-30,36.5,-78.5,371.40997
2006-09-30,36.5,-77.5,372.27002
2006-09-30,36.5,-76.5,373.62
2006-09-30,36.5,-75.5,379.53003
2006-09-30,37.5,-84.5,365.05
2006-09-30,37.5,-83.5,366.13
2006-09-30,37.5,-82.5,367.66998
2006-09-30,37.5,-81.5,358.90002
2006-09-30,37.5,-80.5,350.28003
2006-09-30,37.5,-79.5,355.21002
2006-09-30,37.5,-78.5,366.90997
2006-09-30,37.5,-77.5,370.49
2006-09-30,37.5,-76.5,371.61
2006-09-30,37.5,-75.5,373.81
2006-09-30,38.5,-84.5,359.84003
2006-09-30,38.5,-83.5,361.01
2006-09-30,38.5,-82.5,365.96997
2006-09-30,38.5,-81.5,363.75
2006-09-30,38.5,-80.5,351.84003
2006-09-30,38.5,-79.5,340.15002
2006-09-30,38.5,-78.5,357.62
2006-09-30,38.5,-77.5,362.83002
2006-09-30,38.5,-76.5,367.44
2006-09-30,38.5,-75.5,368.86
2006-09-30,39.5,-84.5,352.88
2006-09-30,39.5,-83.5,354.28998
2006-09-30,39.5,-82.5,356.22998
2006-09-30,39.5,-81.5,358.52002
2006-09-30,39.5,-80.5,356.7
2006-09-30,39.5,-79.5,353.53003
2006-09-30,39.5,-78.5,358.72998
2006-09-30,39.5,-77.5,358.97998
2006-09-30,39.5,-76.5,359.93
2006-09-30,39.5,-75.5,361.90997
2006-09-30,40.5,-84.5,352.07
2006-09-30,40.5,-83.5,351.83002
2006-09-30,40.5,-82.5,350.96997
2006-09-30,40.5,-81.5,353.45
2006-09-30,40.5,-80.5,353.26
2006-09-30,40.5,-79.5,353.77002
2006-09-30,40.5,-78.5,346.95
2006-09-30,40.5,-77.5,351.66998
2006-09-30,40.5,-76.5,355.0
2006-09-30,40.5,-75.5,352.81
2006-09-30,41.5,-84.5,347.89
2006-09-30,41.5,-83.5,352.46997
2006-09-30,41.5,-82.5,365.02002
2006-09-30,41.5,-81.5,362.51
2006-09-30,41.5,-80.5,354.40997
2006-09-30,41.5,-79.5,348.90002
2006-09-30,41.5,-78.5,345.93
2006-09-30,41.5,-77.5,344.55
2006-09-30,41.5,-76.5,345.94
2006-09-30,41.5,-75.5,342.78998
2006-09-30,42.5,-84.5,345.51
2006-09-30,42.5,-83.5,347.99
2006-09-30,42.5,-82.5,354.84003
2006-09-30,42.5,-81.5,356.69
2006-09-30,42.5,-80.5,359.71997
2006-09-30,42.5,-79.5,364.59998
2006-09-30,42.5,-78.5,348.7
2006-09-30,42.5,-77.5,346.37
2006-09-30,42.5,-76.5,348.64
2006-09-30,42.5,-75.5,342.09998
2006-09-30,43.5,-84.5,344.28003
2006-09-30,43.5,-83.5,348.84998
2006-09-30,43.5,-82.5,352.14
2006-09-30,43.5,-81.5,352.71997
2006-09-30,43.5,-80.5,343.97998
2006-09-30,43.5,-79.5,355.03003
2006-09-30,43.5,-78.5,366.31
2006-09-30,43.5,-77.5,367.53003
2006-09-30,43.5,-76.5,363.71002
2006-09-30,43.5,-75.5,344.75
2006-09-30,44.5,-84.5,337.02002
2006-09-30,44.5,-83.5,344.65997
2006-09-30,44.5,-82.5,354.71002
2006-09-30,44.5,-81.5,359.08002
2006-09-30,44.5,-80.5,347.06
2006-09-30,44.5,-79.5,349.28003
2006-09-30,44.5,-78.5,342.57
2006-09-30,44.5,-77.5,342.74
2006-09-30,44.5,-76.5,344.90997
2006-09-30,44.5,-75.5,346.27002
2006-10-31,35.5,-84.5,321.27002
2006-10-31,35.5,-83.5,309.75
